,Model,p,Iteration,Clients per Round,Loss,Accuracy,V-Measure,Homogeneity,Completeness,NMI,Kappa
9969,EWF k-means,1.0,96,100,9.106246,0.21948,0.2433324610955067,0.2509191658742776,0.23619106991255337,0.2433324610955067,0.1829535101740638
9970,EWF k-means,1.0,97,10,9.077917,0.24016,0.25181749497298184,0.26210183854985447,0.2423097526317619,0.2518174949729819,0.2057475130423705
9971,EWF k-means,1.0,97,20,9.076604,0.24798,0.2567731547533298,0.26704336141099444,0.24726365479693277,0.25677315475332974,0.21504217463515152
9972,EWF k-means,1.0,97,30,9.058125,0.25308,0.26171046705158046,0.2721501263291596,0.252042148362961,0.2617104670515804,0.21965369171115112
9973,EWF k-means,1.0,97,40,9.069992,0.25056,0.2580547057829047,0.26821541688849376,0.24863572530569356,0.2580547057829047,0.21772831914621682
9974,EWF k-means,1.0,97,50,9.057901,0.2456,0.2583788542243784,0.26883190560721154,0.24870827451055144,0.25837885422437845,0.21153736652472055
9975,EWF k-means,1.0,97,60,9.070527,0.24758,0.2567071114683919,0.2669202038939752,0.24724677779304718,0.25670711146839187,0.21445414463339418
9976,EWF k-means,1.0,97,70,9.085777,0.24712,0.257248564560093,0.267828142156329,0.24747304126389047,0.257248564560093,0.21364735002453272
9977,EWF k-means,1.0,97,80,9.08329,0.24812,0.2582191239919053,0.2684960117191664,0.24869994565152104,0.2582191239919052,0.21401047416909502
9978,EWF k-means,1.0,97,90,9.08917,0.24352,0.25503148051476887,0.26523257848131293,0.245586008374849,0.25503148051476887,0.21012932987428734
9979,EWF k-means,1.0,97,100,9.074664,0.24316,0.25610349761635054,0.266167786294324,0.24677257711514466,0.25610349761635054,0.20952530224281152
9980,EWF k-means,1.0,98,10,9.088643,0.24514,0.26007749074443737,0.26858156806809685,0.2520954132596691,0.26007749074443737,0.21141552240467476
9981,EWF k-means,1.0,98,20,9.101703,0.2253,0.24647360622154235,0.2550292188828713,0.23847340115011054,0.24647360622154238,0.19001858389074777
9982,EWF k-means,1.0,98,30,9.10889,0.23652,0.24870894865886592,0.2572316396975399,0.24073289979410842,0.24870894865886586,0.20103732923001205
9983,EWF k-means,1.0,98,40,9.070457,0.23754,0.25559745849093546,0.26422783093285357,0.24751303502592184,0.2555974584909355,0.20228388189890012
9984,EWF k-means,1.0,98,50,9.091164,0.23546,0.25267619407985603,0.26147454142480037,0.24445068196344436,0.2526761940798561,0.2000706309989888
9985,EWF k-means,1.0,98,60,9.088474,0.24128,0.25529554595312787,0.26411778511793815,0.24704362918119963,0.25529554595312787,0.20606944705513297
9986,EWF k-means,1.0,98,70,9.086502,0.23328,0.24967666761957671,0.2581956471910115,0.2417018877706653,0.24967666761957674,0.19858852909842561
9987,EWF k-means,1.0,98,80,9.077105,0.23492,0.25207366387765356,0.2608017198373377,0.24391088097999108,0.2520736638776536,0.19980541202110746
9988,EWF k-means,1.0,98,90,9.089149,0.23598,0.25149899328648756,0.26011339892270186,0.24343687872850414,0.2514989932864875,0.20032173655843233
9989,EWF k-means,1.0,98,100,9.066971,0.24614,0.2599868027362725,0.2690303431305826,0.25153149178535206,0.2599868027362725,0.21185367423648716
9990,EWF k-means,1.0,99,10,9.119113,0.23674,0.2536155379185816,0.26303397724177546,0.24484827284741367,0.25361553791858155,0.20212848929080562
9991,EWF k-means,1.0,99,20,9.1245985,0.23594,0.250507499835746,0.259899157622726,0.24177091998637454,0.25050749983574605,0.2008000807274134
9992,EWF k-means,1.0,99,30,9.1455965,0.22734,0.24323995182033714,0.25260572476287557,0.23454385251465992,0.2432399518203371,0.19198460541453866
9993,EWF k-means,1.0,99,40,9.136528,0.2326,0.24868059158199526,0.2581807396557672,0.23985477490475385,0.24868059158199526,0.19781750264391884
9994,EWF k-means,1.0,99,50,9.139705,0.22158,0.2442125290637009,0.25371944472949415,0.2353923337198448,0.24421252906370086,0.1862342432004891
9995,EWF k-means,1.0,99,60,9.126017,0.22966,0.2466113214567476,0.25613149479152325,0.23777349806513953,0.2466113214567476,0.1941261751021568
9996,EWF k-means,1.0,99,70,9.118043,0.23092,0.24866058139169056,0.2582535195056155,0.23975478666935982,0.24866058139169053,0.19571564807716502
9997,EWF k-means,1.0,99,80,9.12726,0.23436,0.24687892132726194,0.2563962200562331,0.23804288901535955,0.2468789213272619,0.19927869137023435
9998,EWF k-means,1.0,99,90,9.122631,0.22522,0.24703182968268642,0.25643746189724503,0.23829174733054656,0.24703182968268642,0.18949572059431297
9999,EWF k-means,1.0,99,100,9.126659,0.23538,0.2492874778988214,0.2589119703032332,0.24035287954535967,0.24928747789882144,0.20027028793350488
10000,DWF k-means,0.0,0,10,8.388592,0.4286,0.3981779778705516,0.4165704548390295,0.3813409585482241,0.3981779778705516,0.4049717965795472
10001,DWF k-means,0.0,0,20,8.418026,0.41772,0.3983760694821251,0.4141052761143383,0.3837980405762684,0.3983760694821251,0.39289668510842624
10002,DWF k-means,0.0,0,30,8.394412,0.41998,0.3943641249118561,0.4116775201232487,0.3784482122252951,0.394364124911856,0.3946802478903796
10003,DWF k-means,0.0,0,40,8.415315,0.42066,0.3967748767704118,0.41283151968645593,0.38192048564965575,0.39677487677041173,0.39635749345596993
10004,DWF k-means,0.0,0,50,8.421617,0.41624,0.394970516769921,0.410383236224539,0.3806735989936344,0.394970516769921,0.391139544072057
10005,DWF k-means,0.0,0,60,8.419249,0.41766,0.3954744802807504,0.41112642617035194,0.3809705935533249,0.3954744802807504,0.39302997962451036
10006,DWF k-means,0.0,0,70,8.426526,0.41746,0.3956807118056845,0.4108015623628218,0.38163348458761404,0.3956807118056845,0.3923938960471973
10007,DWF k-means,0.0,0,80,8.428475,0.41822,0.39686466819589816,0.4121595135036459,0.3826643598283675,0.39686466819589816,0.3936028689483163
10008,DWF k-means,0.0,0,90,8.427299,0.41808,0.3958608891611445,0.4110839248039631,0.3817250551626042,0.3958608891611445,0.3935031407753359
10009,DWF k-means,0.0,0,100,8.425233,0.41762,0.39574476111916435,0.4111999365736144,0.3814092837140002,0.3957447611191644,0.392433956250294
10010,DWF k-means,0.0,1,10,8.4393215,0.41932,0.3927254677736351,0.40807261837591424,0.37849085394391824,0.3927254677736351,0.3944171278726155
10011,DWF k-means,0.0,1,20,8.441844,0.4179,0.39144938238198096,0.40654414033020464,0.37743541521679835,0.39144938238198096,0.3935677425461809
10012,DWF k-means,0.0,1,30,8.438104,0.41906,0.39199339621041285,0.4073109822403927,0.37778613948328194,0.39199339621041285,0.39444740714981963
10013,DWF k-means,0.0,1,40,8.435357,0.41932,0.39303679294464866,0.40839374240080834,0.37879293144860804,0.3930367929446487,0.39495552779964216
10014,DWF k-means,0.0,1,50,8.434982,0.42016,0.3940352164381299,0.40933305628609995,0.37983962282869194,0.39403521643812994,0.3957714762406003
10015,DWF k-means,0.0,1,60,8.442237,0.4177,0.3926553046631098,0.4074111693407278,0.37893095369849633,0.3926553046631098,0.39325337717545983
10016,DWF k-means,0.0,1,70,8.43667,0.41842,0.39252666312286716,0.40763132634652877,0.37850140102297647,0.39252666312286716,0.39397924298692155
10017,DWF k-means,0.0,1,80,8.4364,0.41832,0.3927970719595887,0.4077992604705622,0.37885952341454215,0.3927970719595887,0.39385518244448814
10018,DWF k-means,0.0,1,90,8.445076,0.41738,0.3930982171756812,0.4076333229797098,0.37956398820814635,0.39309821717568116,0.3928757779178985
10019,DWF k-means,0.0,1,100,8.446818,0.4164,0.39124815418821607,0.40566795203848516,0.37781829508335285,0.39124815418821607,0.391886263688472
10020,DWF k-means,0.0,2,10,8.436651,0.402,0.38626887694531276,0.40176720535187344,0.37192184508238973,0.38626887694531276,0.3761509040404225
10021,DWF k-means,0.0,2,20,8.4566,0.39144,0.37898207824416535,0.3935375263539387,0.365464928183775,0.3789820782441653,0.3656105723223949
10022,DWF k-means,0.0,2,30,8.415,0.41184,0.3922592108978028,0.4087846799968994,0.3770179393638274,0.3922592108978028,0.38668495481146337
10023,DWF k-means,0.0,2,40,8.456777,0.39638,0.3828445313024681,0.39726185688456983,0.36943701766030884,0.38284453130246804,0.37071083770252267
10024,DWF k-means,0.0,2,50,8.416548,0.4043,0.388105076744829,0.40459952371702973,0.37290282011424464,0.388105076744829,0.37884810092446863
10025,DWF k-means,0.0,2,60,8.422646,0.40592,0.38766235465998694,0.40397836982360497,0.37261312944326536,0.38766235465998694,0.3802213228988244
10026,DWF k-means,0.0,2,70,8.442357,0.40386,0.38768263747794446,0.40291754066026414,0.3735578666332085,0.38768263747794446,0.37842406190102407
10027,DWF k-means,0.0,2,80,8.424204,0.40712,0.3891292149357295,0.4051947807267685,0.37428903105551936,0.3891292149357295,0.3818648687674928
10028,DWF k-means,0.0,2,90,8.431413,0.40522,0.38677679425659506,0.40240730938067676,0.3723151351006717,0.3867767942565951,0.3798847571777342
10029,DWF k-means,0.0,2,100,8.448411,0.40364,0.3879917690276085,0.40299985474850075,0.37406137880098234,0.3879917690276085,0.37811792403055944
10030,DWF k-means,0.0,3,10,8.409208,0.40666,0.39384223902244475,0.410869592133135,0.3781700288132348,0.39384223902244475,0.38048085949287735
10031,DWF k-means,0.0,3,20,8.413855,0.40634,0.3922678489900705,0.4085361235309907,0.3772455914759981,0.39226784899007044,0.3808351564494017
10032,DWF k-means,0.0,3,30,8.425613,0.40358,0.39213967413060624,0.4080484748097771,0.3774248142265181,0.3921396741306063,0.3776222481263305
10033,DWF k-means,0.0,3,40,8.426265,0.40254,0.39114799997373007,0.4068446394279723,0.37661756369285937,0.39114799997373,0.3771857209805173
10034,DWF k-means,0.0,3,50,8.422933,0.40036,0.3894402245430627,0.40480394375472967,0.37520007522417836,0.3894402245430627,0.37454088198684243
10035,DWF k-means,0.0,3,60,8.435166,0.40022,0.3894477249454057,0.4045100580683562,0.3754668446724034,0.38944772494540564,0.374670647241403
10036,DWF k-means,0.0,3,70,8.427023,0.40372,0.38959202864632736,0.405177323186153,0.37516131103734174,0.3895920286463274,0.37785358048743056
10037,DWF k-means,0.0,3,80,8.435783,0.39582,0.38664585382568434,0.4015732646699723,0.3727884416998332,0.38664585382568434,0.36950857286262473
10038,DWF k-means,0.0,3,90,8.432106,0.39846,0.3888840072739747,0.40383076233387605,0.37500419338231483,0.3888840072739747,0.3723301050343266
10039,DWF k-means,0.0,3,100,8.437031,0.39918,0.39093257819702626,0.4056918701368372,0.37720949078327076,0.3909325781970262,0.3738696605458699
10040,DWF k-means,0.0,4,10,8.43932,0.40694,0.39405024272931394,0.40962717823933,0.3796145987168973,0.394050242729314,0.38148716258699056
10041,DWF k-means,0.0,4,20,8.434428,0.40986,0.3929873488157371,0.4087939339303947,0.3783576258186711,0.3929873488157371,0.38477278613979504
10042,DWF k-means,0.0,4,30,8.445986,0.40354,0.3899282771233463,0.4050784632132518,0.37587048746542795,0.3899282771233463,0.3783544837198718
10043,DWF k-means,0.0,4,40,8.447786,0.40254,0.3894457699410746,0.40432883019500054,0.37561948067847123,0.38944576994107455,0.37693150867309544
10044,DWF k-means,0.0,4,50,8.445629,0.40296,0.3901404250049156,0.40516870272299743,0.3761871151789624,0.3901404250049156,0.37706974300739304
10045,DWF k-means,0.0,4,60,8.441107,0.4054,0.39191254942294546,0.40725028594440066,0.37768817224484735,0.39191254942294546,0.37981926920521913
10046,DWF k-means,0.0,4,70,8.452522,0.40168,0.38909940567462564,0.4037520092510666,0.3754730756381317,0.3890994056746256,0.37623304976125205
10047,DWF k-means,0.0,4,80,8.449002,0.4028,0.39142416056341933,0.4062499512101138,0.3776423819385543,0.3914241605634194,0.3775963243121756
10048,DWF k-means,0.0,4,90,8.45373,0.40098,0.38975188955447176,0.40427164000543675,0.37623895613920816,0.38975188955447176,0.37542665302661804
10049,DWF k-means,0.0,4,100,8.453024,0.3988,0.38880200302698115,0.4034497758136911,0.37518058042256386,0.38880200302698115,0.3730364839092781
10050,DWF k-means,0.0,5,10,8.38092,0.40282,0.38996253368095873,0.4085822778001933,0.37296588520864116,0.3899625336809588,0.37883121357961114
10051,DWF k-means,0.0,5,20,8.365831,0.41228,0.3906685852103748,0.4098104566727178,0.37323511451449404,0.3906685852103748,0.387861586646586
10052,DWF k-means,0.0,5,30,8.390002,0.40694,0.3891764633999731,0.4069940460037565,0.372853502075194,0.38917646339997314,0.3810448369679845
10053,DWF k-means,0.0,5,40,8.377482,0.40652,0.38914873268827277,0.40771278833561775,0.37220158007913967,0.38914873268827277,0.38148163382018707
10054,DWF k-means,0.0,5,50,8.375605,0.40636,0.39123527954732235,0.40970228455515606,0.37436124387321845,0.39123527954732235,0.3806022462997718
10055,DWF k-means,0.0,5,60,8.37266,0.41162,0.3896080020867199,0.408221938877482,0.37261754009084497,0.3896080020867199,0.3874751739746648
10056,DWF k-means,0.0,5,70,8.380101,0.4116,0.38995051572979933,0.4083191833549273,0.3731633693481164,0.38995051572979933,0.38732077818687904
10057,DWF k-means,0.0,5,80,8.368328,0.40964,0.39047933896472004,0.4092496228630138,0.37335535025997685,0.3904793389647201,0.38502365452198795
10058,DWF k-means,0.0,5,90,8.376185,0.40892,0.390915661364079,0.4094529868180501,0.37398413129908414,0.390915661364079,0.38328590079064895
10059,DWF k-means,0.0,5,100,8.386442,0.4049,0.3903726431953921,0.4085824389251588,0.37371674949848666,0.3903726431953921,0.378866363014294
10060,DWF k-means,0.0,6,10,8.416414,0.3964,0.3852864820673356,0.4017317730963899,0.3701346507721187,0.3852864820673356,0.37018174084518995
10061,DWF k-means,0.0,6,20,8.41073,0.40224,0.3868980356670037,0.40376750848727067,0.37138164936019136,0.38689803566700376,0.37614123124541166
10062,DWF k-means,0.0,6,30,8.424924,0.3988,0.3856517578597915,0.4014001396594121,0.37109245628722837,0.38565175785979144,0.37345392695848856
10063,DWF k-means,0.0,6,40,8.414972,0.40202,0.3879514191237324,0.4042126890402633,0.3729479150862315,0.3879514191237323,0.37604871511124105
10064,DWF k-means,0.0,6,50,8.422921,0.40376,0.3861297411387327,0.401792300395392,0.37164247428457586,0.3861297411387328,0.37818542386597753
10065,DWF k-means,0.0,6,60,8.424171,0.40042,0.3867848187252084,0.40257401325441244,0.37218740520945337,0.3867848187252084,0.37456463014972763
10066,DWF k-means,0.0,6,70,8.426735,0.40094,0.38666056873264926,0.4021184094802201,0.372347164913409,0.3866605687326492,0.37523729036488584
10067,DWF k-means,0.0,6,80,8.42394,0.40136,0.3878518063494747,0.4036200852620725,0.3732692476003573,0.3878518063494747,0.376133642935232
10068,DWF k-means,0.0,6,90,8.432052,0.40022,0.3857544879434127,0.40092031502142556,0.37169421227742083,0.3857544879434127,0.37449318935882603
10069,DWF k-means,0.0,6,100,8.427585,0.40112,0.38661968313741146,0.40194524162907624,0.3724198815547539,0.3866196831374115,0.37530356759505323
10070,DWF k-means,0.0,7,10,8.420244,0.39892,0.39048651106241555,0.40679462638779673,0.37543555906520876,0.39048651106241555,0.3735625601506255
10071,DWF k-means,0.0,7,20,8.425434,0.40222,0.3927539664428484,0.4085704186007328,0.3781164393465026,0.3927539664428483,0.3769598223962658
10072,DWF k-means,0.0,7,30,8.391012,0.40452,0.3933966810614309,0.41094651702659485,0.3772844150557483,0.39339668106143083,0.37917413078029105
10073,DWF k-means,0.0,7,40,8.423121,0.40438,0.39284409593185793,0.4086065971262074,0.3782525397704297,0.39284409593185793,0.3787674582411672
10074,DWF k-means,0.0,7,50,8.433245,0.40492,0.39221107150448475,0.40763184111106243,0.3779145125952752,0.39221107150448475,0.3800725208141589
10075,DWF k-means,0.0,7,60,8.433604,0.40074,0.39142574573659333,0.4068148815290108,0.3771584633170543,0.3914257457365932,0.3756690366900415
10076,DWF k-means,0.0,7,70,8.430365,0.39758,0.3918041502336902,0.40760530049216864,0.3771823695811701,0.39180415023369014,0.3719525129977712
10077,DWF k-means,0.0,7,80,8.432251,0.4019,0.3921378626470458,0.40728970155053384,0.37807293494983035,0.3921378626470458,0.37702888028116277
10078,DWF k-means,0.0,7,90,8.428256,0.39688,0.39022044240228065,0.4059972071315917,0.37562396058244285,0.39022044240228065,0.3710958647549357
10079,DWF k-means,0.0,7,100,8.431061,0.39926,0.3907540604841925,0.40650330357452147,0.37617965297450073,0.3907540604841925,0.3738984700126772
10080,DWF k-means,0.0,8,10,8.430128,0.40122,0.38929033539911645,0.4050470521962297,0.3747136181291859,0.38929033539911645,0.3753549670739629
10081,DWF k-means,0.0,8,20,8.40847,0.40324,0.3884606438161712,0.40537638497045814,0.37290008918371065,0.3884606438161712,0.3776720546554023
10082,DWF k-means,0.0,8,30,8.408132,0.40294,0.388319746885232,0.40488318731027906,0.37305823909250097,0.38831974688523196,0.37760406675475067
10083,DWF k-means,0.0,8,40,8.412074,0.39998,0.388059319760864,0.4042984255509007,0.37307436389660986,0.388059319760864,0.374417481668076
10084,DWF k-means,0.0,8,50,8.424829,0.39486,0.38297657761502396,0.3982728610488134,0.3688117919731192,0.382976577615024,0.3684190847742317
10085,DWF k-means,0.0,8,60,8.429077,0.39292,0.3817728925950336,0.39672115795504537,0.3679102101062195,0.38177289259503355,0.36643288830621223
10086,DWF k-means,0.0,8,70,8.43099,0.3974,0.38391749152759247,0.3989934680790122,0.36993932633089277,0.38391749152759247,0.3711894983615742
10087,DWF k-means,0.0,8,80,8.432531,0.39354,0.38267883093329075,0.3975069098933124,0.36891722429110996,0.38267883093329075,0.36699030086894835
10088,DWF k-means,0.0,8,90,8.434505,0.39328,0.38399328784624936,0.3988832026063292,0.3701750210606613,0.3839932878462493,0.3673485609220196
10089,DWF k-means,0.0,8,100,8.441696,0.392,0.3851736760906512,0.39954282548402464,0.37180219029157324,0.3851736760906512,0.3657726754213625
10090,DWF k-means,0.0,9,10,8.417565,0.40968,0.38938734644723594,0.4054980629056849,0.3745078908045413,0.38938734644723594,0.38435137765585714
10091,DWF k-means,0.0,9,20,8.398837,0.4127,0.39123880058698257,0.4084282502094064,0.3754378137960556,0.39123880058698257,0.3868610912795005
10092,DWF k-means,0.0,9,30,8.416926,0.40498,0.38683589451073763,0.402972839457324,0.3719415881371425,0.3868358945107377,0.3791692765652126
10093,DWF k-means,0.0,9,40,8.420241,0.40664,0.38929184371554976,0.405024508583683,0.37473570896725933,0.38929184371554976,0.38112262765803406
10094,DWF k-means,0.0,9,50,8.407335,0.40892,0.3893439167359385,0.40603392469694033,0.3739718202732843,0.38934391673593854,0.3836053245507719
10095,DWF k-means,0.0,9,60,8.425041,0.40286,0.38640873876056003,0.4020320139789156,0.3719543065324016,0.38640873876056003,0.3771212550085651
10096,DWF k-means,0.0,9,70,8.427313,0.4042,0.38736191898609357,0.40305415153457047,0.3728457976673037,0.3873619189860935,0.37912439753276517
10097,DWF k-means,0.0,9,80,8.420253,0.40508,0.3863531842110132,0.4023986224601099,0.37153828601627525,0.3863531842110132,0.3795122365675092
10098,DWF k-means,0.0,9,90,8.424543,0.40314,0.38717765729097536,0.4029010498197128,0.37263539537766904,0.3871776572909754,0.37754971482249233
10099,DWF k-means,0.0,9,100,8.431259,0.39824,0.3852981930481344,0.40053320809400794,0.3711796927839588,0.38529819304813434,0.3726265831115425
10100,DWF k-means,0.0,10,10,8.406826,0.40992,0.3941603307608422,0.4118707587930563,0.3779102053242901,0.3941603307608422,0.3842280514216595
10101,DWF k-means,0.0,10,20,8.428875,0.40714,0.38957181449509704,0.40581217983422185,0.37458129100322335,0.38957181449509704,0.38173682749879745
10102,DWF k-means,0.0,10,30,8.4173,0.4117,0.3930187626969745,0.4099306812037375,0.37744697747481515,0.3930187626969745,0.38621839152313653
10103,DWF k-means,0.0,10,40,8.409122,0.41106,0.39385775194530703,0.41126194711328945,0.3778668058285942,0.393857751945307,0.38518713746650923
10104,DWF k-means,0.0,10,50,8.411472,0.4084,0.39189729630701853,0.40909130679598416,0.37609030988248754,0.3918972963070186,0.38289167611734964
10105,DWF k-means,0.0,10,60,8.430473,0.40454,0.39057724989081716,0.4069048374644893,0.3755094434690826,0.3905772498908172,0.37911668649140373
10106,DWF k-means,0.0,10,70,8.423144,0.40838,0.39180235423122034,0.40840907341131716,0.37649338975451974,0.39180235423122034,0.3832453231366296
10107,DWF k-means,0.0,10,80,8.430297,0.4072,0.3909801132589537,0.4070202519327143,0.3761562834355898,0.3909801132589537,0.38177502637777605
10108,DWF k-means,0.0,10,90,8.428619,0.40712,0.3906338852843899,0.4066565615624847,0.37582596540845103,0.39063388528438986,0.3817279927988455
10109,DWF k-means,0.0,10,100,8.428576,0.40788,0.391550149108241,0.407640453791755,0.3766818369264745,0.39155014910824093,0.3821077575736991
10110,DWF k-means,0.0,11,10,8.397366,0.4032,0.38517841506992767,0.4027636730042009,0.3690645123543986,0.38517841506992767,0.3774096876595723
10111,DWF k-means,0.0,11,20,8.410607,0.39398,0.38418981574532834,0.40088658172092945,0.3688282658198012,0.3841898157453284,0.36719990240080236
10112,DWF k-means,0.0,11,30,8.409852,0.39694,0.3839872203985252,0.4007730018293122,0.3685510092296414,0.38398722039852523,0.3709216920893875
10113,DWF k-means,0.0,11,40,8.414108,0.3996,0.38572030475747704,0.4023497607760431,0.3704109085241627,0.38572030475747704,0.3732465614785411
10114,DWF k-means,0.0,11,50,8.4061985,0.40942,0.3888947377407499,0.4058273568203153,0.3733185081267832,0.38889473774074995,0.38413245238202176
10115,DWF k-means,0.0,11,60,8.406996,0.40038,0.38455556572879823,0.40144278780805714,0.36903175656668114,0.38455556572879823,0.37429105920623074
10116,DWF k-means,0.0,11,70,8.418145,0.39558,0.383790243914365,0.3998971174676324,0.3689306246243285,0.383790243914365,0.3688706793513431
10117,DWF k-means,0.0,11,80,8.4107275,0.39896,0.3844229558100808,0.40077009731009355,0.36935712810080834,0.3844229558100808,0.3724691514557058
10118,DWF k-means,0.0,11,90,8.405423,0.39882,0.38336012872919706,0.4002826422607161,0.3678104240436313,0.38336012872919706,0.37258629874769333
10119,DWF k-means,0.0,11,100,8.409996,0.39888,0.3839743463142449,0.4007422810750538,0.36855327026720347,0.3839743463142448,0.3722767266071857
10120,DWF k-means,0.0,12,10,8.423805,0.40314,0.38421264856035964,0.4000934677691345,0.36954440631432955,0.38421264856035964,0.3773344569552798
10121,DWF k-means,0.0,12,20,8.429415,0.40174,0.38527250204008345,0.400439850078743,0.3712122014614674,0.38527250204008345,0.3762151105681645
10122,DWF k-means,0.0,12,30,8.42037,0.4001,0.385662315445806,0.40106672319299375,0.3713974622099041,0.3856623154458059,0.3745057158885513
10123,DWF k-means,0.0,12,40,8.408709,0.40396,0.3858370999860141,0.402085259369294,0.3708511045681745,0.3858370999860141,0.3788375037384074
10124,DWF k-means,0.0,12,50,8.4036045,0.4055,0.38676484057672145,0.4031762742344651,0.3716372155226927,0.38676484057672145,0.3807100236393849
10125,DWF k-means,0.0,12,60,8.40982,0.40464,0.38513252944053705,0.40106149930531704,0.3704205278266529,0.38513252944053705,0.3791382737156027
10126,DWF k-means,0.0,12,70,8.414705,0.40052,0.38514853615285105,0.4009487488111666,0.3705463911233916,0.38514853615285105,0.3751202813717086
10127,DWF k-means,0.0,12,80,8.421036,0.39974,0.3840425839892088,0.39930304299726566,0.369905627691883,0.38404258398920876,0.37418171438981107
10128,DWF k-means,0.0,12,90,8.428575,0.39908,0.3840290729950283,0.39899707056243555,0.3701434901936305,0.38402907299502836,0.3733715355654694
10129,DWF k-means,0.0,12,100,8.430664,0.3987,0.3836637392119298,0.39834241443337787,0.3700284175220742,0.3836637392119298,0.3729782469304671
10130,DWF k-means,0.0,13,10,8.377324,0.41348,0.39391391523427915,0.41286096807722766,0.37662959580081434,0.3939139152342792,0.3876421099515047
10131,DWF k-means,0.0,13,20,8.380077,0.40716,0.3907370511111963,0.4091290040074185,0.37392754195661776,0.3907370511111962,0.380854730574982
10132,DWF k-means,0.0,13,30,8.3855505,0.4098,0.3906378390229319,0.40882550121760397,0.3739995016943325,0.39063783902293187,0.38306471843647616
10133,DWF k-means,0.0,13,40,8.384137,0.411,0.39182223495769425,0.40997671824576354,0.37520739775136824,0.3918222349576943,0.38459987804328466
10134,DWF k-means,0.0,13,50,8.380863,0.40858,0.3907072096769998,0.40907437832837046,0.37391851596168335,0.3907072096769998,0.3829817667796531
10135,DWF k-means,0.0,13,60,8.413851,0.40658,0.38623611405389857,0.4028812739738641,0.37091178317533424,0.38623611405389857,0.37980556158767975
10136,DWF k-means,0.0,13,70,8.393426,0.40828,0.38930413308530887,0.407051910663576,0.3730393302722601,0.38930413308530887,0.3817037262535894
10137,DWF k-means,0.0,13,80,8.385526,0.40994,0.39116062530624657,0.4091317891654455,0.37470180280721394,0.39116062530624657,0.3833227598920732
10138,DWF k-means,0.0,13,90,8.398939,0.40764,0.3901737507397606,0.4075408447528194,0.37422633344695544,0.3901737507397606,0.38096429008800237
10139,DWF k-means,0.0,13,100,8.399766,0.41,0.3903713488730047,0.40786498817681816,0.37431662438751523,0.3903713488730047,0.38389744942219617
10140,DWF k-means,0.0,14,10,8.397017,0.4089,0.3938197437146494,0.41220246992067733,0.37700662382953326,0.39381974371464934,0.3839349857475073
10141,DWF k-means,0.0,14,20,8.397178,0.41056,0.39481869242217393,0.41252878592418996,0.37856661411519765,0.39481869242217393,0.38603140167978134
10142,DWF k-means,0.0,14,30,8.4077215,0.40664,0.3925144867850797,0.40932077247933285,0.3770338678534465,0.3925144867850797,0.381756431844281
10143,DWF k-means,0.0,14,40,8.405108,0.40726,0.39364913574494165,0.41064958065313745,0.3780003340487262,0.39364913574494165,0.38246058077963563
10144,DWF k-means,0.0,14,50,8.399166,0.40978,0.39488299571348223,0.4123802933876224,0.37881008224667573,0.3948829957134823,0.3850323815928789
10145,DWF k-means,0.0,14,60,8.4202385,0.40582,0.3926043252492502,0.4089592237696681,0.37750723920951323,0.39260432524925015,0.38081038611288753
10146,DWF k-means,0.0,14,70,8.421328,0.40304,0.3904573172616065,0.406352605234182,0.37575876790535556,0.3904573172616065,0.3775239593766281
10147,DWF k-means,0.0,14,80,8.419367,0.40702,0.39289565017159955,0.4092738349538236,0.37777786085009496,0.3928956501715996,0.38207825152943753
10148,DWF k-means,0.0,14,90,8.425987,0.40362,0.3910397506328856,0.40690973902277305,0.3763611936914098,0.39103975063288565,0.3783654644166218
10149,DWF k-means,0.0,14,100,8.429718,0.40388,0.39131746098476394,0.40679514934514494,0.3769743889936609,0.39131746098476394,0.37849429312466465
10150,DWF k-means,0.0,15,10,8.3810425,0.40692,0.38956831193303404,0.4079514067561784,0.37277053649654424,0.389568311933034,0.38189311917012814
10151,DWF k-means,0.0,15,20,8.428399,0.39772,0.38409617918864497,0.39997185931761453,0.369432660708595,0.3840961791886449,0.37200442497769104
10152,DWF k-means,0.0,15,30,8.434442,0.39852,0.3855740684056701,0.4013267581775706,0.37101130653009606,0.38557406840567016,0.3728298463837153
10153,DWF k-means,0.0,15,40,8.414307,0.39752,0.38228488853012865,0.3987190237649711,0.3671518673302499,0.38228488853012865,0.3713135490582443
10154,DWF k-means,0.0,15,50,8.422176,0.39594,0.38226732507821554,0.39835915607040734,0.36742508466616225,0.38226732507821554,0.3697277072152695
10155,DWF k-means,0.0,15,60,8.434113,0.3993,0.38569257853926336,0.40143982938257394,0.37113412725795203,0.38569257853926336,0.3737503261778733
10156,DWF k-means,0.0,15,70,8.4196,0.39556,0.38328917159092596,0.399577638657218,0.36827666404967435,0.383289171590926,0.3694559431535961
10157,DWF k-means,0.0,15,80,8.426319,0.39448,0.38179682043714674,0.3978090956740907,0.3670236931818511,0.3817968204371468,0.3684465756267179
10158,DWF k-means,0.0,15,90,8.437764,0.39678,0.3828775172552161,0.3984012378935294,0.36851819077815934,0.3828775172552161,0.370925388517792
10159,DWF k-means,0.0,15,100,8.425377,0.3957,0.382480944703142,0.39840460774927733,0.36778125338512496,0.38248094470314203,0.3697314232540184
